Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
g_C05983, 0.0655639097744, 0.247518248841, 0.00680075588325, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05984, 0.0728822055138, 0.25994305075, 0.00616078815433, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05993, 0.0811027568922, 0.272992856531, 0.00549044490052, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C06000, 0.0310776942356, 0.173527724461, 0.00443985070219, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06001, 0.00210526315789, 0.0458348232781, 0.0010399626405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C06002, 0.0928320802005, 0.290196976356, 0.00851410899833, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06037, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C06054, 0.164511278195, 0.370738880537, 0.00672046702795, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06055, 0.146766917293, 0.353873408554, 0.00841896014417, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06112, 0.0702756892231, 0.255611065346, 0.0060748905735, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06113, 0.0982456140351, 0.297646456989, 0.00760600024122, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C06123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C06124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C06125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C06126, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C06127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C06128, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C06148, 0.13022556391, 0.336551432049, 0.0077901253163, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06157, 0.107468671679, 0.309708179238, 0.00442303152102, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C06196, 0.104761904762, 0.306246384587, 0.00584030585958, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06197, 0.11007518797, 0.312983451581, 0.00498273726438, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06198, 0.120401002506, 0.32542987125, 0.00643993857867, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06205, 0.110977443609, 0.314104203441, 0.00821635682884, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06212, 0.124310776942, 0.329935762957, 0.00534887351818, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C06213, 0.115889724311, 0.320092636763, 0.00763729217806, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
